,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,1.5878227706211315e+21,1.6069445716903975e+21
1,0.05,4.415716547491308,0.09884232870681671,2.6162486969765735,0.05856266155314137,93656.52343214392,2387.086234318398
2,0.1,8.309269996482904,0.12003004424603703,4.9231232501722815,0.07111607900537528,8578.623044784203,194.22731327029797
3,0.15,11.009482368131767,0.12844719479326175,6.5229603372923455,0.07610311993397458,2008.060743874764,44.25932452762684
4,0.2,13.103645700108057,0.1329062822181312,7.7637220640956155,0.07874506525350536,725.954895522063,16.02653421294294
5,0.25,14.781086754829172,0.13581642495591628,8.757581820823527,0.08046928307044644,321.54375179881214,9.203558262440941
6,0.3,16.049093694217685,0.13792440785660418,9.508857738843485,0.08171823269342594,131.98606013579857,3.969509689058838
7,0.35,16.904361095191913,0.13946237873887835,10.015591402406333,0.08262945837411953,62.1271036892986,2.2612401399431112
8,0.4,17.357060516410247,0.14059437802407904,10.28380931407401,0.08330015170849292,15.604677228607997,1.3385382605243354
9,0.45,17.411975985363792,0.14145338691204015,10.316345941492994,0.08380910214941205,-8.911434016857175,0.9217107612654615
10,0.5,17.069349586924467,0.14212490481138212,10.113344716476426,0.08420696686972522,-20.96129891393762,0.6944930920432405
11,0.55,16.336662711832545,0.14265134741119848,9.679238255693722,0.08451887655663322,-30.561355738759577,0.5385800472246819
12,0.6,15.235337633662436,0.1430632665531477,9.026718948867485,0.08476293273795596,-36.43870053405447,0.3343514548695223
13,0.65,13.802805461108495,0.14338826644118527,8.177964190831547,0.0849554905084675,-40.61920702853397,0.24733999279411342
14,0.7,12.096191395808901,0.14364674971483135,7.166819843914941,0.08510863813934318,-43.822172386356485,0.2029061690254424
15,0.75,10.19754140925765,0.14385293890290587,6.041896969019045,0.08523080227484166,-46.133816843933474,0.2200730757002408
16,0.8,8.218659792894787,0.14401807799380112,4.8694380046361125,0.08532864481675483,-47.66305187909647,0.18799384370443506
17,0.85,6.305229551425124,0.14415054019451679,3.735758040770536,0.08540712677008987,-49.190234845361154,0.14627323026592526
18,0.9,4.6402769969314805,0.14425384475424194,2.7492975412403893,0.08546833323949657,-49.95212201480477,0.16967228965042
19,0.95,3.4462824175830837,0.14432453024417993,2.0418728846029413,0.08551021337807803,-50.621727707207974,0.1882484019378216
20,1.0,2.9844381650924303,0.1443515564836392,1.7682367916179285,0.08552622603718082,-50.79186320994067,0.15220015770016698
