,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,-2.7231657858431437,0.2479253401653764
1,0.1,-0.17362925422993936,0.004784324777277687,-0.10287284187074221,0.00283464378427477,-5.649079711249669,0.20322435503119765
2,0.2,-0.4837258208040458,0.008636881333516946,-0.2866006082504324,0.005117228266744736,-9.55598943867617,0.21563191194400225
3,0.3,-0.9406634886575498,0.012127619693765988,-0.5573296202384006,0.0071854406595162346,-12.89506579177943,0.3027921724508943
4,0.4,-1.5670525825481523,0.015562170487702734,-0.9284561708370045,0.009220362725435947,-17.630288502764653,0.34972588028799706
5,0.5,-2.400839071156775,0.019161946762652052,-1.4224627020348215,0.011353178518173801,-23.307916289582085,0.4045263357627499
6,0.6,-3.4998514832159566,0.023110980697817394,-2.0736117873728395,0.013692924463384505,-31.32164877336173,0.4763136358442957
7,0.7,-4.944247124144693,0.027522747972391258,-2.9293954802018876,0.016306833272822296,-41.64456882003693,0.6061089942870366
8,0.8,-6.829034195089464,0.03234620124880227,-4.0461047765082885,0.019164660131411555,-52.411568813282855,0.6061595250956048
9,0.9,-9.241119339801173,0.03738029447826797,-5.475230615763935,0.022147288139889754,-67.035363702031,0.7731057438433239
10,1.0,-12.236520408335085,0.04282318214905501,-7.249962770373438,0.02537212098940238,-82.34399489633921,0.6777512835728382
