,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,1.6011583004266326e+20,1.1314213206015957e+20
1,0.05,4.512952674539219,0.10443302395971202,2.673859707092853,0.061875068274286155,91285.64678197667,2721.3364814089146
2,0.1,8.22736347794529,0.12306587780342493,4.874594813146662,0.0729147668294989,8453.763368815318,242.59966889868048
3,0.15,10.953942962299829,0.13094379413865556,6.49005403622526,0.077582319224511,2077.237953876464,49.6788862697545
4,0.2,13.14781231766897,0.13549427665887767,7.789890151290717,0.0802784148266867,768.0176654646876,18.698291496734896
5,0.25,14.853394124262659,0.13857532755708313,8.80042289973509,0.08210389327645905,304.42097542030405,10.046420328137689
6,0.3,16.112261154478126,0.14067160698119296,9.546283552710905,0.08334590875748941,138.28332937331786,3.9151531545903544
7,0.35,16.95757418403314,0.14217129531150624,10.047119394034794,0.0842344525754304,56.51322516355591,2.4870891764287717
8,0.4,17.39927419619547,0.14328103218564991,10.30882031365808,0.08489195575067716,16.705213629523954,1.4993289470743851
9,0.45,17.443251246476265,0.14411282373304876,10.334876084959651,0.08538478030783192,-7.965735782631088,0.9216682797867399
10,0.5,17.090720487289886,0.14476660490877435,10.126006668309818,0.08577213627389176,-22.118875422367655,0.6368752375759358
11,0.55,16.34683572586546,0.14528369317082082,9.68526562054418,0.08607850364988864,-31.14961155097534,0.443708074523327
12,0.6,15.232837999027257,0.14568739724095683,9.025237951211302,0.08631769251903323,-37.02427855226259,0.3963168124749097
13,0.65,13.78744175414037,0.14600323071578586,8.168861414893875,0.08650481932123988,-40.72776247958307,0.2324743216858148
14,0.7,12.068728712165644,0.14625245414133944,7.150548597895317,0.08665248062498254,-43.99107484947532,0.24252883681888096
15,0.75,10.158957776567235,0.146451253750099,6.019036720254149,0.08677026654076378,-46.398833151993614,0.22737961662783415
16,0.8,8.169810714701311,0.14661161831748,4.8404956267009185,0.0868652802460004,-48.103615301947194,0.18288186386683047
17,0.85,6.247090209345707,0.14674123588702975,3.701311314781123,0.08694207679618486,-49.31340132001891,0.1771890459114176
18,0.9,4.574375787796095,0.14684264372288075,2.710252020388833,0.08700215948391062,-50.48005753653506,0.149782360575719
19,0.95,3.3749870019433565,0.1469119496594474,1.9996313737945062,0.08704322225691362,-50.86332775851639,0.18735532940777777
20,1.0,2.9110981808767367,0.14693839019280658,1.7247839032640324,0.08705888789355591,-50.69137748957877,0.1981157552742029
