,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,6.143513301045031e+18,6.217550836442368e+18
1,0.05,1.4321643605640189,0.03353559153595253,0.8485368347093337,0.019869356810984732,29794.89823339797,1027.7068547907047
2,0.1,2.847560409573889,0.04404043265726689,1.6871386854172685,0.02609332445021163,3784.0882390206098,119.51592504314881
3,0.15,4.141366278572022,0.050533802327200894,2.4537000990637297,0.029940552811733964,1067.1708400003406,29.206612667320414
4,0.2,5.294189102028337,0.05486372676921137,3.1367310810741023,0.03250597091717208,427.75855737632156,12.548899856874327
5,0.25,6.290680951919647,0.05806089930189845,3.727138204309189,0.034400249769242885,190.21687142050942,6.021222656105646
6,0.3,7.105207794548647,0.060494219152612314,4.209733671604582,0.035841956867125824,94.97262814992922,4.0504674466994945
7,0.35,7.723477467429305,0.062338219152876725,4.576049581753553,0.036934500409273575,43.63299162137117,1.9036968757826422
8,0.4,8.143741103988148,0.06374108328597113,4.825049756404341,0.03776567727961154,21.143281875861692,1.3970427650576813
9,0.45,8.363972007289924,0.06484164843168681,4.955533406702182,0.03841774633736216,4.648303982373194,0.6128254921314835
10,0.5,8.382384101961465,0.06571620604575522,4.966442308615371,0.03893590917540423,-2.7393008504878305,0.6944180719919315
11,0.55,8.203529579633745,0.06640165404251629,4.860473570369682,0.039342027278566935,-9.275025711477351,0.4157031255034592
12,0.6,7.839774099781128,0.06693537926394148,4.644953667779202,0.03965825181428595,-12.371661675307534,0.27817799801494325
13,0.65,7.310555220016219,0.06735436562334234,4.3313990748361935,0.039906495220547206,-15.74461819561383,0.2556771335695537
14,0.7,6.643570690647751,0.06768639177974387,3.9362203111867986,0.04010321595425036,-17.205954331236864,0.19946537114848084
15,0.75,5.877148941403517,0.0679512209053553,3.4821264215022545,0.040260123411364195,-18.884650074325712,0.13606293923074445
16,0.8,5.062357983300339,0.0681631881293629,2.9993744695779836,0.040385710950248836,-19.98361250015091,0.16323412152260736
17,0.85,4.264659724382218,0.06833160911650206,2.5267496966720584,0.04048549796859735,-20.625592547502585,0.12943103258568964
18,0.9,3.5651641851342077,0.06845999269281357,2.1123086261422395,0.040561563395493695,-21.064323240049333,0.10583028752300723
19,0.95,3.0612522103744517,0.06854518355834782,1.813748011307236,0.04061203776099048,-21.446935944339458,0.10667596750923891
20,1.0,2.8659190803323753,0.06857700695074366,1.6980159344285075,0.04063089266437786,-21.536379876930532,0.10260287286796703
