,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,58182810810532.69,24805888398269.543
1,0.05,1.4856622771034589,0.034473833668024166,0.8802335826622314,0.020425251812187992,31408.64152233358,1265.0339457769533
2,0.1,2.9607439607277923,0.04529138607582602,1.7541983155001397,0.026834496401826842,4013.466919129089,121.72492701358787
3,0.15,4.2832941293413755,0.05204217208960135,2.537790314240916,0.03083424025362401,1050.0084400457908,26.674503282915854
4,0.2,5.422359165561221,0.056375537544452486,3.2126700047126264,0.03340169710979802,414.957367115473,10.477217804976837
5,0.25,6.4149404557673515,0.05939174528251632,3.800760177443585,0.03518875691756655,192.05295566432477,5.841463217866364
6,0.3,7.240296537452923,0.06175318683212327,4.28977181350033,0.03658787715336509,95.6081878592448,3.7547504383352726
7,0.35,7.872577074858463,0.06357876211293431,4.664388959850155,0.03766950431359755,47.55525526785314,2.0341772032371592
8,0.4,8.303671444749941,0.06499572871091433,4.919806188599423,0.038509036692035814,21.588065958784988,1.44806283939908
9,0.45,8.531817788765295,0.06608850721136009,5.05497962394804,0.03915649227418804,5.651053714346781,0.8811226618422477
10,0.5,8.559823055961889,0.06693945147040709,5.071572342937939,0.039660664538188145,-2.495641743140624,0.5289190302938994
11,0.55,8.39224538503846,0.06761817195314422,4.972284977347213,0.04006279668581913,-8.723032305861995,0.4483203306136984
12,0.6,8.038345772747672,0.06816161202325484,4.7626045348735415,0.04038477712999404,-12.589004984494094,0.283156634137132
13,0.65,7.516102466626353,0.0685919663295137,4.453182869227707,0.04063975588165953,-15.473031127018858,0.23950522868462532
14,0.7,6.853848304247255,0.06892962041246269,4.060806780147447,0.04083981108109166,-17.157269532760075,0.240160908299378
15,0.75,6.091085865420731,0.06919468718826037,3.608880979381021,0.04099685934253101,-18.73492873761513,0.13958115648828834
16,0.8,5.279642715734755,0.06940410372519354,3.1281125559090475,0.041120935635921715,-19.741170716830343,0.12001558484927914
17,0.85,4.485181394781059,0.06956916384065782,2.657405622302937,0.04121873138602519,-20.3414138071224,0.10612310374382253
18,0.9,3.788612168662019,0.06969441910086625,2.2446983503148212,0.041292943330516044,-20.81493087591788,0.13985068262304667
19,0.95,3.286877076872387,0.06977732129363065,1.9474275074053489,0.04134206169023494,-21.575430475723063,0.09222492488662933
20,1.0,3.092404032652291,0.06980825026583709,1.8322050190354937,0.04136038666249338,-21.329309567991796,0.10703586680930574
