,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,1.0125153792923392e+16,1.022590097406262e+16
1,0.05,1.5249017757816459,0.03518597399099608,0.9034824226144119,0.02084718473564483,33254.48521461309,1387.0711110857021
2,0.1,3.004736542443897,0.04602692969149398,1.780263288954286,0.027270295440411874,3761.012807199389,112.00529220854965
3,0.15,4.337878014736423,0.052644356910788025,2.570130483159105,0.03119102611993234,1130.2811491530692,32.54590947287442
4,0.2,5.509163748351527,0.057047196881029764,3.264100474529752,0.03379964562964374,420.28085468240874,13.804730634263423
5,0.25,6.509148002027625,0.06018174830185264,3.8565767968977545,0.0356568223714328,195.6858663232579,6.955275587360983
6,0.3,7.326554946139157,0.06255120600843696,4.340878682997387,0.03706069206522331,91.10779823073639,3.5205954281668146
7,0.35,7.942366795872174,0.06437444228763729,4.705738368196624,0.03814093340056181,45.519961140407624,2.1967121492412796
8,0.4,8.353149491537582,0.0657490840040762,4.949121221402118,0.03895538889397117,20.36486256422084,1.494974404552789
9,0.45,8.56100143342719,0.06681315569762097,5.072270514678581,0.03958583610492446,4.903728386974725,0.9251599082412147
10,0.5,8.567818056899416,0.06764209375675509,5.076309266279863,0.04007697001122468,-3.679177559393595,0.5401986906676094
11,0.55,8.380250474223434,0.06828775992181836,4.965178164794222,0.04045951794990257,-9.689365135272226,0.3763815126112759
12,0.6,8.010373180820665,0.06879364067113491,4.7460311755120435,0.04075924503541418,-13.369308414026111,0.25223478212652745
13,0.65,7.47685099268315,0.06919204775239587,4.429926934102827,0.04099529551465234,-15.921278245263684,0.23333735361352279
14,0.7,6.807069883792235,0.06950759036439398,4.033091237212156,0.04118224998480502,-17.56589387196758,0.17242583023202743
15,0.75,6.039185088019445,0.06975926271057481,3.5781305134514696,0.041331362238881814,-18.543670163182675,0.17327255689814014
16,0.8,5.224003941506335,0.06996100838501156,3.0951473804928,0.041450893656306165,-19.830689353256652,0.13980364225526337
17,0.85,4.426651717204499,0.0701216334391608,2.622727628132063,0.04154606169621544,-20.536879702642164,0.12768566567062029
18,0.9,3.727868956197061,0.07024425398783066,2.2087088684827267,0.041618712611922966,-21.06579461606545,0.10292460063713949
19,0.95,3.22465263626711,0.07032566912009254,1.9105604191530152,0.0416669499096307,-21.503794651351186,0.10282922156595305
20,1.0,3.02962428879695,0.07035608388420618,1.7950089215750777,0.041684970220972103,-21.38175504343518,0.13178445931036362
