,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,0.31953118783291756,0.21251751289728404
1,0.1,-0.04856144842317356,0.003967990357770227,-0.028771961423249164,0.0023509773536142943,-2.467499113325057,0.1996857288819564
2,0.2,-0.19745452403445718,0.007147650117276528,-0.1169889723811116,0.004234880138851571,-4.982296704824084,0.22081573193667448
3,0.3,-0.4543188388398587,0.010069629503465204,-0.26917739337276375,0.005966111000137641,-7.696502132438427,0.25861839210551507
4,0.4,-0.8378950440380954,0.012998978168497613,-0.49644079133956476,0.007701708053403024,-11.39724594561199,0.26735680363494263
5,0.5,-1.382184552399722,0.016171672708714214,-0.818924515490323,0.00958148404614924,-16.02117200701556,0.3071840723102705
6,0.6,-2.143094808483946,0.019844772152541736,-1.2697529245573522,0.011757742764394799,-22.668933332784395,0.4723419444323572
7,0.7,-3.200431868652247,0.02417418523845471,-1.8962099618646826,0.014322857898682172,-30.18991993967286,0.48292854960505865
8,0.8,-4.643062325162422,0.028959870627364916,-2.7509478082528838,0.017158307825826932,-41.19716546681795,0.5597408360138172
9,0.9,-6.5435264097732535,0.03383265432887706,-3.8769455102201094,0.02004536225348773,-53.561793257186125,0.5492974933453787
10,1.0,-8.953647218401104,0.039154496338481004,-5.304907508530679,0.02319847728553201,-66.19153940494537,0.5869625027953086
