,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,0.14476290804406744,0.2017671226698127
1,0.1,-0.05349066380509804,0.0038838393131020044,-0.031692450811863435,0.002301119067061111,-2.4919383058208995,0.21369232106408628
2,0.2,-0.20673364630530067,0.007093325377756418,-0.12248671918824593,0.004202693510146015,-5.268712697209457,0.1855226280949409
3,0.3,-0.46939382696087506,0.010067558335256587,-0.27810910753610907,0.005964883862691491,-7.865933930155466,0.22758539437970962
4,0.4,-0.8614878331993499,0.013056741242275016,-0.5104191804044703,0.007735931845822252,-11.533169183765326,0.27633404159277464
5,0.5,-1.4172427151134954,0.016284336219999734,-0.8396959738780702,0.009648235560071711,-16.16662536745814,0.34533288094847536
6,0.6,-2.189858547146626,0.019958173842436994,-1.297459768741338,0.011824931638552033,-22.775042180401307,0.41484080800119266
7,0.7,-3.2515056692989273,0.024166242713622593,-1.9264704559327253,0.014318152066679767,-30.158983920022543,0.4124092995012398
8,0.8,-4.68172886228818,0.028741107152144264,-2.773857176706195,0.017028693605612266,-40.79702499505605,0.5943000101688367
9,0.9,-6.551004528854902,0.03346276921070219,-3.8813761884787294,0.019826210628140353,-51.768999711456125,0.49055771575307067
10,1.0,-8.919338105139508,0.03876568374412362,-5.284579851195865,0.022968111402120968,-66.10829568660108,0.6115726997956455
