,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,1.0844512173025599e+21,2.466482548646237e+20
1,0.05,8.436290674837945,0.2996860868932473,4.998381179584498,0.1775597065400199,176828.5499047219,3910.837061786091
2,0.1,15.369157336042974,0.3255893859023292,9.106005202461317,0.19290703953819588,14526.87969856311,334.73302799993843
3,0.15,19.869116758955897,0.3313324398111669,11.772166594394855,0.19630971657691998,3333.2787966281217,90.11189483780565
4,0.2,23.2136051943191,0.334535010366963,13.753728005088966,0.19820719368023115,1099.1939088630243,29.89351301481072
5,0.25,25.67859738557963,0.3365465449573443,15.214200510305963,0.1993989990632099,442.81389745824,11.838888181011477
6,0.3,27.465548315162728,0.3378455161889255,16.272943296624284,0.20016862088007337,200.167389722282,5.812641205541264
7,0.35,28.602374405793938,0.33883146226162547,16.94649644395948,0.2007527797816351,69.21060592499872,2.9299064518938422
8,0.4,29.05713784313067,0.3395719202045204,17.21593725556247,0.20119149048859059,5.7086593426453955,1.9494865423532288
9,0.45,28.839449284374485,0.3401189394954687,17.086959907929923,0.20151559156975654,-26.908982964989026,1.330140164826308
10,0.5,27.960134114465276,0.3405370182232968,16.56597828631436,0.2017632972173338,-47.52070417366889,0.7802817821619091
11,0.55,26.43446123126209,0.3408609787532182,15.662038993616658,0.2019552391830744,-60.32582119311224,0.6411111227297654
12,0.6,24.294750631673402,0.3411174027689382,14.394291164272571,0.20210716673317541,-69.73472028768234,0.47705921205922625
13,0.65,21.597822654610525,0.3413251319563042,12.796400033819681,0.20223024329615796,-76.0507568394882,0.40073943439400517
14,0.7,18.436673300361363,0.34149437109966163,10.923464398106985,0.20233051506032676,-81.41302236503608,0.408003550541682
15,0.75,14.951396421705034,0.34163120866145735,8.858487854816953,0.20241158935232334,-84.0919577863071,0.3509171899969804
16,0.8,11.337694658918956,0.3417410168344472,6.717421410340959,0.20247664911927446,-86.67936126290752,0.3085559315003037
17,0.85,7.854164360974075,0.34182880383327346,4.6534796910622385,0.20252866165649705,-89.20089025397674,0.3049540789977178
18,0.9,4.828462690753072,0.34189730704834126,2.8607948647110457,0.20256924882852956,-91.11994644598319,0.26544170118139754
19,0.95,2.660884492462867,0.3419445690302873,1.5765358829851046,0.20259725087471006,-91.75260408696286,0.279727664517015
20,1.0,1.8228685177071542,0.34196281250346033,1.0800234419304848,0.2026080598708048,-92.27963400402659,0.26477057420631384
