,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,2.516660352439858,0.3273932351215339
1,0.1,0.028910341684296625,0.005044637372953831,0.01712896263770822,0.002988875262205848,-0.8448219246018379,0.27208508939209863
2,0.2,-0.09590727617838013,0.009270353617475146,-0.056823685042648966,0.00549255150582764,-4.736245137085152,0.344118820227021
3,0.3,-0.3833112871300344,0.012973934283769984,-0.2271064378124782,0.007686869911035595,-9.195409435779279,0.33066447639856017
4,0.4,-0.8436738868934128,0.016328787323164815,-0.4998646728155725,0.009674572200905436,-13.716467361845371,0.4055013890442667
5,0.5,-1.4887386320977525,0.019438653058064748,-0.8820562788563135,0.011517123027979342,-18.269066690528597,0.36375236787145465
6,0.6,-2.3307120575535833,0.02236358283347346,-1.3809134526686133,0.013250101952545624,-23.579484159383536,0.43052932445438863
7,0.7,-3.3807137513442154,0.025138234887316667,-2.0030243906461926,0.014894043483293292,-28.821015847846503,0.39039941958384494
8,0.8,-4.647456626150285,0.027800027169423137,-2.753551368538055,0.016471117218617118,-34.70478622541424,0.4461050828998398
9,0.9,-6.137226585147939,0.030456267040110365,-3.6362186937849152,0.01804490122984194,-39.43142544826843,0.47722852897455753
10,1.0,-7.855669155237882,0.033443207683340435,-4.654371260072513,0.01981462070385046,-45.6135224596152,0.40529339643374496
