,lambda,f,df,F,dF
0,0.0,0.0,0.0,0.0,0.0
1,0.05,0.3378939872188944,0.0034826383591533157,0.2001973392698598,0.0020634132583424
2,0.1,1.4250653645666294,0.00781723467543269,0.844330781438418,0.004631599382252042
3,0.15,3.305385899832334,0.013626624029492837,1.9583937194415455,0.00807357922047882
4,0.2,5.824651304166945,0.022589522493838388,3.451022324684138,0.013383967959493218
5,0.25,8.281515553376517,0.036565360386029325,4.906679140856966,0.02166445138304393
6,0.3,9.796023081604698,0.04855349513187831,5.804003120934287,0.02876724921227183
7,0.35,10.448923516260074,0.055544834393641586,6.190837260547033,0.032909517412005124
8,0.4,10.566695667217587,0.05990110663612485,6.260615570175575,0.03549054621118089
9,0.45,10.3671394552502,0.06285946718053977,6.142381377849559,0.03724333238671329
10,0.5,9.96840937635772,0.06510019327955127,5.906139527149138,0.03857093045007875
11,0.55,9.423104670576388,0.06696349369245945,5.583054313093421,0.0396749092097925
12,0.6,8.758004273874688,0.06855589094935877,5.188991871015248,0.0406183817365331
13,0.65,7.994699981629509,0.06992531864044675,4.736745029872869,0.041429747994733715
14,0.7,7.147311992280372,0.07114233190424135,4.23467980464282,0.042150810891629746
15,0.75,6.2254197109455,0.0722260883665404,3.688471855410801,0.04279292104562971
16,0.8,5.243031385416428,0.07316966871713383,3.106420868000701,0.043351978864713515
17,0.85,4.215470494524116,0.07400698825052777,2.4976057837561227,0.04384807867425394
18,0.9,3.1521293957446943,0.07478208461519507,1.8675914397186164,0.04430731214911187
19,0.95,2.058119488597473,0.07552864879089048,1.2194062667641892,0.0447496407113884
20,1.0,0.9376166568092383,0.07631306091799091,0.55552441608471,0.0452143936418239
