,lambda,f,df,E,dE,F,dF
0,0.0,0.0,0.0,4.7510823367124694e+20,4.7479195182119695e+20,0.0,0.0
1,0.005,0.8271421185465293,0.024344282721257732,169637230.77748728,6501297.725996993,0.49006983727051817,0.014423638216656891
2,0.01,1.6709880716392966,0.042213761634411706,21235137.19952766,872452.6570508007,0.9900364568403747,0.025011048078539894
3,0.015,2.5089856694061634,0.0657300374524699,5985099.854587492,322125.4240225282,1.4865380097927792,0.03894410408542743
4,0.02,3.2647095478406447,0.09376743906942658,2285164.616107077,144860.40591041514,1.9342935645173174,0.055555862258321376
5,0.025,3.9936647595752355,0.12398598160543187,1220479.8372219715,88146.07256564643,2.366189068303311,0.07345991513039052
6,0.03,4.771914317726739,0.16165620203115666,760574.6256686389,57085.95836569639,2.827290765058105,0.09577898023424426
7,0.035,5.596835770190226,0.20070959094819363,506913.24694440933,33382.908814613875,3.316044889536895,0.11891755282327625
8,0.04,6.460310544207316,0.23212898097735604,353247.796225144,17098.141835425686,3.82764130386693,0.13753309060508778
9,0.045,7.332740132895363,0.2509267968268228,245693.89140489692,6733.118329563481,4.3445433174043835,0.14867052678180828
10,0.05,8.178542620816192,0.25795785541757144,173025.91951224123,2705.117752809608,4.845669155787189,0.15283632811406608
11,0.055,8.99248660538165,0.2599307422444513,126168.1843386804,1797.0463715831468,5.3279192880428745,0.15400523525169452
12,0.06,9.779961975694341,0.2610137687091896,94566.65973573712,1598.4550497861496,5.794487146129735,0.15464691289261387
13,0.065,10.540370509211733,0.2624723035906308,71973.21359502742,1506.6896582564873,6.245018291774712,0.15551107388257446
14,0.07,11.269741609813636,0.26474682552027057,55396.04575049387,1379.4328337548422,6.677160203747348,0.15685869549067913
15,0.075,11.96567440879873,0.26796494668216136,43136.56564250881,1180.5487135989204,7.089490401790159,0.15876538610497884
16,0.08,12.628142670755878,0.2718737917434528,34004.12135919107,931.8726905470204,7.4819933417984785,0.16108132071905568
17,0.085,13.258469658182513,0.27589670950280865,27121.426868294922,677.4712669001091,7.855453037815651,0.16346484177000226
18,0.09,13.858173953855097,0.2794112651594005,21854.95655059519,458.7229164054892,8.21076922834786,0.16554716556912247
19,0.095,14.428734311768089,0.2820439766128017,17783.09787762684,301.5334449180936,8.548818053919423,0.1671070093306948
20,0.1,14.972315784278432,0.28378535941117866,14628.320656309676,207.69404858703007,8.870882276987308,0.1681387536530924
21,0.105,15.492115614625007,0.28487532744612054,12181.889147860813,158.76111422940986,9.178856218295993,0.1687845440747586
22,0.11,15.991815503667965,0.28560177825462607,10271.494552654283,132.91128710341698,9.474921232779476,0.16921495575556494
23,0.115,16.47478378347755,0.28617874283094674,8758.120063930462,116.245137772917,9.761073008860011,0.1695567989886543
24,0.12,16.943556932626027,0.28672669288101754,7536.015485753145,102.53825684775117,10.038814373697859,0.1698814515312457
