,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,2.736509655934824,0.3066844102701872
1,0.1,0.03250385751684881,0.005020534961462204,0.01925806920815161,0.00297459492922234,-0.9944469564796782,0.3370455239684154
2,0.2,-0.08535259324229116,0.009145155971377012,-0.0505701868433065,0.005418373696870481,-4.802333012334543,0.3044481879550228
3,0.3,-0.36166171501048794,0.012775564797333498,-0.21427937696319363,0.007569338836559308,-9.353372424921158,0.39162526215389204
4,0.4,-0.8076844340101701,0.01610392522121026,-0.4785414383647161,0.009541344631855008,-12.639099934058558,0.36712611809764895
5,0.5,-1.4361935431097939,0.019217871183222105,-0.8509240675563454,0.011386312934948966,-17.483863664661307,0.36287030913559953
6,0.6,-2.2596528882455527,0.02215145939085399,-1.338811914422008,0.013124421856374899,-22.758777576125098,0.36292909215723246
7,0.7,-3.2890818711048855,0.024924087496056554,-1.9487338163533616,0.014767164226592926,-29.079951546224898,0.4581961508852375
8,0.8,-4.5342023493531265,0.027585927969554207,-2.6864498345263375,0.016344266514624572,-33.21583814369911,0.4205811276161888
9,0.9,-6.004251939403481,0.03027530940342795,-3.5574331241229524,0.017937686426516917,-39.38617483056532,0.436456680120677
10,1.0,-7.708523335078712,0.033348166182007866,-4.567189472900125,0.019758309977981676,-45.61976482507206,0.49919808817571515
