,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,3.435873566793339,0.28397213663220566
1,0.1,0.04972856376822499,0.004948411933968564,0.02946346051923324,0.0029318630702651694,0.0415540031210139,0.2648378336567427
2,0.2,-0.05318390161356312,0.009188700814226423,-0.03151069861485231,0.005444173391470341,-4.755411538764306,0.3610247412654768
3,0.3,-0.3212701540064966,0.012970638361950464,-0.19034795661294976,0.007684917124647946,-8.808242775030685,0.36317995189990987
4,0.4,-0.7673220931676195,0.016430621611586517,-0.45462733054087023,0.009734907555660527,-13.556834098103645,0.37428828556281096
5,0.5,-1.4027417666573623,0.019621879090101626,-0.8311043699797546,0.011625681823004582,-18.244689242482504,0.3586899699364341
6,0.6,-2.2364140829012644,0.022559311539028994,-1.325043255689638,0.013366068402240295,-22.92903546397872,0.42021407470328265
7,0.7,-3.2755174603848722,0.025276036282717268,-1.9406970976261029,0.014975688832871538,-28.485204613858258,0.3227941536529572
8,0.8,-4.527726987534145,0.027865471308035832,-2.6826132755581247,0.016509891931742102,-33.87079644822253,0.45236328298997375
9,0.9,-6.002538194701652,0.030501857192674557,-3.5564177549762035,0.018071912741101374,-39.922343632389776,0.4384735561621699
10,1.0,-7.710342252898981,0.03354448581091631,-4.568267155610509,0.019874626541284284,-45.387873388658534,0.5157967415568699
