,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,7.064905183948948e+18,6.454914078136064e+18
1,0.05,8.216888413473587,0.25647032529481284,4.868388487745089,0.15195498785965333,177840.49160501666,3586.259773683591
2,0.1,15.262338252633707,0.28591415649118257,9.042716428198734,0.16940003537867143,14508.972923119203,380.58466332281984
3,0.15,19.61393921227935,0.29235898968243046,11.62097755931753,0.17321850657298146,3230.14307684167,62.69466772654537
4,0.2,22.889560906605016,0.2958007138105324,13.561736414057988,0.1752576787364699,1072.0273345852265,20.609570503075506
5,0.25,25.426798229469107,0.29796149560586455,15.065013123165315,0.17653791094695906,476.95095734112516,14.486408347446837
6,0.3,27.305792587760333,0.29951192546894556,16.178290320339265,0.17745651839501725,209.10979598724109,6.046791953278572
7,0.35,28.50382413209736,0.30067582674400917,16.88810682080945,0.17814611320064955,77.15380489013873,3.456331260414822
8,0.4,28.99433075708632,0.3015473380474207,17.178724958247376,0.17866247114333636,6.1028812911736425,1.7677974273388137
9,0.45,28.797190501595733,0.3021833240102811,17.06192218546933,0.17903928370110214,-25.9450346204934,1.2536693959124134
10,0.5,27.929868846566716,0.3026643496897495,16.5480465493354,0.17932428451435325,-47.707388705063984,0.9308375466715255
11,0.55,26.414507740385645,0.30303065687687103,15.650216836568264,0.17954131626688827,-60.55349369028039,0.65825323558671
12,0.6,24.28693425265062,0.30331963959288405,14.389660071852239,0.17971253437975546,-68.97873282747624,0.4979838204414465
13,0.65,21.60568864859708,0.3035515875519617,12.801060522394168,0.1798499602174823,-75.74267076599894,0.3925119758353097
14,0.7,18.465236516962513,0.3037378447100684,10.940387694113536,0.17996031491121284,-80.32157595216523,0.26747435367015365
15,0.75,15.004965396741504,0.30388791501753004,8.890226703909782,0.18004922941515092,-83.73593131973713,0.35409579115123485
16,0.8,11.417775524453944,0.30400943712859374,6.764868174157287,0.18012122952233733,-86.98050926890312,0.31039985363174627
17,0.85,7.9589731116746405,0.3041078898983079,4.715577372039492,0.1801795613757768,-88.8581834405497,0.28702107977613517
18,0.9,4.953472110501967,0.3041856146458242,2.934861152256983,0.18022561217347302,-89.72273960214378,0.2593653194431399
19,0.95,2.7994779935437437,0.30423969795034156,1.6586505438136547,0.18025765575540356,-91.13987814787055,0.23154544089748802
20,1.0,1.9665030478354675,0.3042606737089881,1.1651248401401446,0.1802700835914381,-91.12700810180603,0.23907006811380938
