,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,2.4585149672944e+18,2.4703945953936676e+18
1,0.05,7.875826017532874,0.2668505220233867,4.66631391176839,0.1581051054845993,164759.732416323,4010.6207412241856
2,0.1,14.39192263519752,0.29148838481298284,8.527007663731224,0.1727026856794126,13718.399707321856,381.2402563970963
3,0.15,18.585897942195555,0.2973176279008359,11.011877857294555,0.1761564285700471,3165.8453135762375,72.26401722973847
4,0.2,21.799986904970403,0.3006485137573349,12.916179451472694,0.17812993064793617,1073.921033281707,25.235411019756526
5,0.25,24.241542085290067,0.3027711510046136,14.362765863985237,0.17938756276100778,437.21513746116796,14.37286192443822
6,0.3,25.97146115133424,0.3042740208664875,15.387718089459103,0.18027799159074934,182.54410574375507,5.443989805238792
7,0.35,27.047217885133076,0.3052989824314346,16.025088519104084,0.1808852666116669,68.44148095963733,3.312927311608361
8,0.4,27.488500142339333,0.3060725597372318,16.286541924909912,0.18134360006594,5.02374014780803,2.2649436177075564
9,0.45,27.265956097419867,0.3066833122462686,16.154687771392915,0.18170546216436897,-24.714035619881493,1.725745233054916
10,0.5,26.368279096608084,0.3071581964150029,15.622827028426084,0.18198682422062953,-49.02240786837031,0.8942444708129588
11,0.55,24.818410451112506,0.3075158489302389,14.704552093734833,0.18219872820425098,-62.118210114343945,0.5770407212769652
12,0.6,22.659646506578714,0.30778963001820137,13.425515430891235,0.18236093957061358,-69.66505451186217,0.46009370028132546
13,0.65,19.95256702076516,0.3080089735836074,11.82160967715905,0.18249089748593988,-76.49183160277809,0.38967954706152874
14,0.7,16.787941949769603,0.30818922361227735,9.946614729144258,0.1825976930416704,-80.96166987865179,0.37810709622191774
15,0.75,13.301573852858334,0.30833796555864196,7.8809916546951495,0.18268582051071802,-83.66639043788919,0.3456534759402585
16,0.8,9.68560854678036,0.3084603069740533,5.738584093296391,0.18275830604397492,-87.28750370407037,0.2808599512491629
17,0.85,6.197254529459542,0.30856000600775096,3.6717843894989297,0.182817376290943,-89.6137396433886,0.30240284439711396
18,0.9,3.1650247086968424,0.3086385629450437,1.8752317276187376,0.18286392014914135,-91.18160426290939,0.3517126843020759
19,0.95,0.991515732059387,0.308692940116918,0.5874588448178129,0.18289613784326447,-92.20118018477413,0.3170981961937241
20,1.0,0.15094987845036378,0.30871394616985914,0.08943563712867911,0.18290858362823387,-92.5431083151143,0.2514339632399549
