,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,4.014190185376033e+19,4.062244096081166e+19
1,0.05,4.58965640156804,0.11350587160553921,2.7193055648000035,0.06725060032575987,84889.8804903232,3027.5580667293425
2,0.1,7.852817304427226,0.12879615239059983,4.652681579386014,0.07630987230349759,7279.293179919224,216.94162875611687
3,0.15,10.24862089640359,0.13511468355559633,6.0721608322563085,0.08005351135945547,1902.2976305359969,55.70228971107136
4,0.2,12.202578426377833,0.13893251241759375,7.229852633068788,0.0823155201813657,677.4911699466534,18.203774740245557
5,0.25,13.763311237027587,0.14152066033432636,8.154564429733096,0.08384896068686673,297.06494053838315,11.305243188458988
6,0.3,14.929193486050629,0.1433965698869009,8.845332934013014,0.08496041018091482,122.57502860467906,4.573433060414731
7,0.35,15.707190234968113,0.14474898142284567,9.306284844923999,0.08576169461134363,56.51317957230204,2.5154456403298466
8,0.4,16.09802780738418,0.14577686936110032,9.537850498780099,0.08637070346645787,11.80224792825044,1.8838668003299757
9,0.45,16.09233317971023,0.14657200775487428,9.534476513590718,0.08684181155599523,-9.768543626104517,1.0491471255154179
10,0.5,15.688820074882848,0.1471899966076385,9.295400788651493,0.08720796108425448,-24.272306657820266,0.6964836612513279
11,0.55,14.89759824645509,0.1476678336859757,8.826613207886242,0.0874910726970859,-32.1221342128772,0.5153662627160882
12,0.6,13.741144244717677,0.1480414857401838,8.141430804845049,0.08771245617798439,-38.67304257721093,0.32796156594439424
13,0.65,12.256495958992403,0.14833744460368284,7.261797997525481,0.08788780755814213,-41.49026628580827,0.27729077701620175
14,0.7,10.5008311303442,0.14857262263527782,6.221591777113073,0.0880271471674899,-44.901802946027246,0.2298341572848175
15,0.75,8.55676752750404,0.1487602420828264,5.069761986167878,0.08813830899816838,-47.19953674076262,0.21901524260769942
16,0.8,6.536838802286563,0.14891127849562666,3.8729831987391146,0.08822779590565777,-48.99172087096173,0.15237634970723465
17,0.85,4.587759329475852,0.14903336664823208,2.718181576804878,0.08830013138433601,-49.89366954959225,0.21489754922350746
18,0.9,2.8941228670862307,0.14912916884108657,1.7147262734076931,0.088356892809017,-51.06915817313143,0.18054833706262455
19,0.95,1.6806236134532897,0.1491949072402289,0.9957453771128602,0.0883958418672837,-51.6906285257148,0.13835591896590022
20,1.0,1.21144373650763,0.1492200571374577,0.7177630318909769,0.08841074282053699,-51.20576762428996,0.16103305538194754
