,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,0.5289347630453085,0.22702485783322082
1,0.1,-0.027858325935564032,0.00364281769536146,-0.016505658401075516,0.0021583172167668183,-2.053057197768271,0.21024519302396716
2,0.2,-0.15275958316406513,0.006891806302275387,-0.09050786120561254,0.004083296349351648,-4.374265906966811,0.2337220299485216
3,0.3,-0.3885394649272653,0.009972185134176532,-0.23020405814260067,0.005908376609481604,-7.416286333976168,0.24448921447787902
4,0.4,-0.7567037429062955,0.013065597705315577,-0.44833611036483506,0.007741179173099826,-10.93906923122447,0.29939696281280587
5,0.5,-1.2896639884596697,0.016335016390388472,-0.7641074088557906,0.009678262833859794,-15.37753487768156,0.3619014815448551
6,0.6,-2.033607393609868,0.019913411232033152,-1.204883202187519,0.011798410434148898,-21.959277777293792,0.4398302721399983
7,0.7,-3.0473752062222905,0.02384173284283409,-1.8055260854565705,0.014125884624357458,-28.160502016930668,0.5033189694187878
8,0.8,-4.391849901295996,0.028002752781484872,-2.6021080515483335,0.01659122923502397,-37.81881941031959,0.5893329084585425
9,0.9,-6.111994952030103,0.032211190517806534,-3.6212693131901323,0.01908466821045229,-47.99569597354678,0.6005751757098158
10,1.0,-8.230259994358178,0.03671602846283293,-4.876310957561614,0.021753720056740238,-57.701014562448144,0.5807035414863513
