,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,1.366424493876646e+22,1.3829234523030847e+22
1,0.05,4.421517141836262,0.10609575907410676,2.619685465898097,0.06286021497237389,84136.20596752637,3351.014878522601
2,0.1,7.7358213364031165,0.12191718282739648,4.583363147008717,0.07223418153786253,7461.101819235636,245.2475907799568
3,0.15,10.18022117791578,0.1290692077387523,6.031634980462455,0.07647165367943583,1952.0350253422175,68.64670456651102
4,0.2,12.065414200495251,0.13310479150233764,7.148584797287757,0.07886267915615451,633.9432881603955,19.346266350768442
5,0.25,13.536137495472222,0.13569268741645416,8.019967247386965,0.08039597035372127,262.8281765139868,8.40713703300204
6,0.3,14.63750245277971,0.13749943441392137,8.672510182029907,0.08146644202622376,115.93007638229548,4.965004981068355
7,0.35,15.366578103945137,0.13885886916170595,9.104477044450586,0.08227188760889748,48.86036430047432,2.5048639278955767
8,0.4,15.706753232136784,0.13989515653290438,9.306025927016623,0.08288587300751449,6.512722644747146,1.480789815030518
9,0.45,15.655805027801783,0.14067580773142113,9.275839846961174,0.08334839764172657,-11.271926366399354,1.1399308992114057
10,0.5,15.21620795997434,0.14128052022121848,9.015384891682926,0.08370668111541932,-24.498530347246195,0.7269263075004716
11,0.55,14.394480120587065,0.14175791667839857,8.528522937129317,0.08398953166653729,-33.19836861522868,0.49452935890117916
12,0.6,13.21038694936992,0.14213272722951462,7.8269647227426375,0.08421160154023141,-38.90813759835104,0.3416163316558596
13,0.65,11.701597944661888,0.142425551147276,6.9330288858007085,0.08438509551002031,-42.91403901370872,0.27567637289998465
14,0.7,9.926133412579102,0.14265657465375847,5.881091625192643,0.0845219736228487,-45.51232146279841,0.21107017549480536
15,0.75,7.9663329687309075,0.14284192216293867,4.719937981744916,0.08463178936264207,-47.14185975682232,0.2301178851954184
16,0.8,5.934024026075652,0.14299262325372633,3.515824093117622,0.08472107759665023,-48.72663842409578,0.20717094288077634
17,0.85,3.975394554100631,0.14311533949890287,2.3553642337034573,0.08479378521116489,-50.35988446505344,0.1712512647497
18,0.9,2.274787078755172,0.14321202331983218,1.3477787051511552,0.08485106898783047,-51.217471576250794,0.16459053100137408
19,0.95,1.0568754319658238,0.14327852064118293,0.6261835292208784,0.08489046769661653,-51.518973549612326,0.1715399503986231
20,1.0,0.5860995517734269,0.14330399352457693,0.34725557497501486,0.08490556001453843,-51.98025521355114,0.1682574681739434
