,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,5.6700891923798605e+17,4.277240928586481e+17
1,0.05,4.357807532905758,0.10312459474547889,2.5819384367225005,0.061099842738406074,83473.76931603014,2766.3665257453604
2,0.1,7.6910710744846975,0.1191674173901917,4.556849258906017,0.07060498497039594,7801.496952940553,213.86428470269598
3,0.15,10.198579164455033,0.12653742763648185,6.042511824083616,0.07497161029522915,1901.9269489170765,51.064519623084415
4,0.2,12.205119408249535,0.13076045832445646,7.231358128369354,0.07747369538512983,720.8720957912445,20.664707087284643
5,0.25,13.781180216441062,0.1336508654389895,8.165151543648586,0.07918622012846396,273.54838842140475,8.515330903647913
6,0.3,14.93314406021883,0.13565896791254847,8.847673592524197,0.08037599203147003,125.5670931694632,4.027015057520992
7,0.35,15.690205235820818,0.13708989384469597,9.296221476632729,0.08122379511511174,49.54755574026862,2.283427015093966
8,0.4,16.050804849766763,0.13817894159838207,9.509871573954378,0.08186904028333823,11.019562657366,1.4861484123801552
9,0.45,16.015172606455472,0.1389878620988874,9.488759981049602,0.08234831407336604,-12.337598560422643,0.8357549125973945
10,0.5,15.593163143540867,0.13959826124170802,9.238725429332424,0.08270996680738207,-24.110143089893562,0.7222236492052393
11,0.55,14.793919969208549,0.14007828404497927,8.765185316210282,0.08299437343087582,-32.403926020370925,0.45095622596697965
12,0.6,13.634138662630287,0.1404633489846604,8.078031532791591,0.08322251888266313,-38.16004393671592,0.31100592634715785
13,0.65,12.147731102443256,0.14077159679480455,7.197356380595786,0.08340515128738434,-42.26226456546175,0.27835412272169907
14,0.7,10.391192524575423,0.14101712221978746,6.1566324763074425,0.08355062157884838,-44.64521270932892,0.274970743921604
15,0.75,8.447167582569392,0.14121301800373776,5.004825591351756,0.08366668702009468,-47.12000995506707,0.20935736276591804
16,0.8,6.428237246241048,0.14137043881366732,3.8086383350147597,0.08375995659127881,-48.789799234395325,0.1825197647486383
17,0.85,4.4809647044952925,0.14149725549403344,2.6549072938103713,0.0838350936548096,-50.021815858195076,0.176066020719525
18,0.9,2.7895068857810745,0.1415964499126908,1.652742805531333,0.08389386492460658,-50.8213877868549,0.16634460894618527
19,0.95,1.577878203319429,0.14166440570466435,0.934870195816236,0.08393412775631026,-51.11595083011318,0.16044120947875162
20,1.0,1.1094840875824197,0.14169039423749927,0.6573534028362498,0.0839495255891273,-51.69865083340863,0.19434212645260182
