,lambda,f,df,F,dF,E,dE
0,0.0,0.0,0.0,0.0,0.0,123171339300834.02,89110553798144.27
1,0.05,0.7805756234210266,0.021099758462265486,0.4624798570522279,0.012501304146160474,20913.76678649713,976.1393849068022
2,0.1,1.7876796751758013,0.029473362841342287,1.059174557625837,0.01746254459493956,2714.544595524712,82.16985273072298
3,0.15,2.8220265609949644,0.03516281518617966,1.6720102464980264,0.020833463476077365,911.784939754509,29.117831481162366
4,0.2,3.8203738279919905,0.03952226553949137,2.263516677746427,0.02341637526031894,357.0111705848622,9.843839561829611
5,0.25,4.726691595270132,0.042918541429482024,2.800496950865469,0.025428619994825076,185.4555523916932,4.756831875777166
6,0.3,5.511037882432244,0.04558210743145402,3.265210872082199,0.02700674463371961,91.0783468009874,3.191407980658844
7,0.35,6.152815795075418,0.047701157241757025,3.645455076990453,0.02826225124185626,48.801417820786064,1.7240602632814375
8,0.4,6.637602754600635,0.04938235705102001,3.9326843947077896,0.029258338006719013,24.803620053592745,1.2251155705455128
9,0.45,6.961306531970934,0.05069123423921013,4.124474238245773,0.030033828960741013,13.140450983278525,0.9009001315764363
10,0.5,7.124544066689526,0.05173444580700229,4.221190135408106,0.030651916846490317,2.938762421679073,0.6166138362105864
11,0.55,7.1292840217048115,0.052573943535766374,4.223998490745025,0.03114930720553445,-3.058932086492222,0.4928033042234695
12,0.6,6.983174072980902,0.053239540119394226,4.137430442535179,0.031543663631247,-6.08949818537159,0.33647338854371067
13,0.65,6.701064758344384,0.05376134078303592,3.970284721362913,0.031852823037574765,-8.957292159730969,0.23715191518356493
14,0.7,6.304721441081415,0.054170689715570014,3.7354569926823373,0.03209535640669682,-10.855807371417491,0.19782759988767062
15,0.75,5.82336601721951,0.05449409605761652,3.450260810609287,0.0322869700240731,-11.892453221434621,0.1630853474467722
16,0.8,5.294897497632831,0.054750843262052776,3.1371507953055904,0.03243908905885136,-12.93985541089196,0.1598924564578299
17,0.85,4.767086983820774,0.05495283274887306,2.824430638982185,0.03255876493161469,-13.562974659804896,0.13007707294301127
18,0.9,4.2983970795041495,0.055104786221565574,2.546738595512799,0.032648795183932114,-14.245414968611188,0.10667948500906417
19,0.95,3.95819036266042,0.055204201100303975,2.3451709971236414,0.03270769707316393,-14.36691416622926,0.12838962948673502
20,1.0,3.8258317725744204,0.05524097880952499,2.266750431600049,0.03272948733818489,-14.611035695335918,0.11352659372091854
